id,price
1432701230,223316.8496639666
3278606050,351054.16578133736
2473350710,390296.3425598765
2185000685,161911.86842540363
7792000025,382733.5486327406
6868200029,478260.1124416756
624069003,765994.3267963091
7431500280,827762.7348374148
3296000040,582961.2715971274
1118001215,1573576.0646704377
6453900040,709504.7355529814
333100209,709289.7382175566
34001765,622764.7336737647
8946700100,387975.29235239216
5561401210,565821.8281491477
6671900095,370444.1705265875
3275850020,700073.6610727166
3876300600,392824.23485874955
1450900020,264033.40168607974
8562780280,323656.99828879733
7663700973,316518.77038850845
2126049032,356936.0561958315
1823059159,167858.25060337596
3438503426,262179.69792125636
9297301495,528458.4240247607
7140700850,390696.4901303606
7942601805,731196.5221170725
2555900030,354099.68967869296
2887970040,279053.4572419999
7419700010,622493.6266441076
2239000011,363346.90011289326
9283800050,332078.19606524863
9407001340,281344.7831761305
217500140,511273.0560325497
7212660520,244128.73958744787
3298201170,341235.23213160457
3057000400,285106.0740446269
6865200444,461336.6179037093
6071600340,516621.7170297462
6821600005,688970.1163037627
1235100371,757040.9180711037
7796450340,350543.48856890306
3603000410,159548.7876286379
9297300255,545157.9268841757
9126100850,543530.0834821046
2770601462,489059.1255974131
2599001500,213625.6615097624
1102000095,696667.7455054282
1853080640,992553.762267342
9551201585,953537.9678834277
3438500796,327885.3509765529
7518504291,489898.0703103909
9269200340,422839.09459475684
715010130,1598095.870212785
1982201485,598913.3208423405
9526500080,404474.91740118247
9277200180,441067.3812751251
6669150280,291598.9320892643
8917100153,580800.1072750777
3760500516,1030962.6811735897
2725069050,918097.1721661754
3332000091,318459.7546065778
8562770080,568979.3591451141
8151601190,268125.16551080305
8563040160,590653.7598752712
240000269,642316.8784309658
4307350200,320409.2781765562
1311910300,261436.24674535813
3574900030,493117.0666296983
7853230570,450523.74344625074
320069049,355210.92221823253
9839301060,639810.6974489276
7011201333,575318.7623755607
2781320100,271814.9382684772
3421069120,429535.8193061451
7852030320,480439.0893931165
5316101075,2131416.9784991094
5309100750,500889.31163215585
629000730,679524.3977597818
511700170,303438.1649740916
1562100030,567965.9191151941
2489200230,574442.9481194348
524069116,487923.4090601869
5315100737,1072822.5731114268
1868900675,818141.0950037853
1608000120,344903.08412222046
705700240,344942.69083886396
7575600610,257822.73049908568
1778500015,731038.0423781875
5423500240,200441.58706517078
6713700025,347533.0483159507
2734100734,289385.17539981654
301402280,204293.49462608632
2113700205,274912.51191879
4114601570,3754365.803092698
3332000615,316347.85181868135
3630050180,354316.55727556883
6852700520,530590.3898118665
6870310010,664960.6393207898
6163900981,305408.4038343179
393000142,389536.94980507146
1771100130,341845.28689930297
1442860160,387228.5820320568
9191200435,587676.3421906309
6788200800,1033063.2416084856
1115300070,692624.4693714657
3176600105,731294.3530675403
2770604665,592926.7313931542
5469500580,402889.3465921023
5680000545,485735.67290400766
3424089119,554564.1880394111
1328300180,324126.38035071886
1773100922,354981.57476148335
4123830480,319502.5602369004
9808610190,1012687.0082536056
4250200140,269532.48047859187
4217402115,3991838.273936961
3831250350,365094.0914167829
2397101055,831389.6455665701
6817850110,877404.9843057614
7526800200,597166.775348236
7853370100,622252.2254848966
2523089025,960335.8425187072
9476200680,256242.8682606266
5714200140,413691.8955191481
3575304895,524191.7844312933
263000018,419450.3548562807
8080400177,511975.9779022961
6450304130,318584.64459762233
514500090,589659.4832169169
9477000300,441580.19599206484
853600310,1437452.9752627222
1951600240,199593.3165612005
1099900120,325468.118391488
5323100120,531333.652243713
1223089016,460654.5030781321
522059172,238210.6468756566
1930300190,732896.6013099123
9542840410,302045.40221088176
8665050530,498310.9388565025
5592900205,385917.74195130507
5450300010,616379.5921564699
2459960030,331339.7264562016
3331500455,535089.4148792287
3432500705,418305.19764196064
3702900165,305057.6520082478
5249803550,570751.5115599637
626049058,420187.5700239736
1788900380,181517.0811743138
8075400360,223417.99618864036
9113200250,743430.4952909686
2738640040,677123.4487557828
7821200307,497154.42538555106
3530440140,224732.31285693674
3582700130,472776.1367533999
9276200569,742120.3483400012
7197800020,595748.0394015228
686200490,545414.3159304913
3501600100,394591.30724009604
6383000690,645518.5201323427
7604400150,367415.216561171
5249801411,739934.6717711183
2607720420,447540.1621425778
9561100010,386759.26350719994
1796370590,249465.03013838455
4077800593,395987.81505407905
854000165,250525.1539301346
5536100010,749687.1961240419
4188000670,808554.1475301503
31000165,1526356.8197321636
662350050,922789.2131312446
4137000280,261355.17676282112
6169901130,999013.8991832172
1953400510,244897.15495617024
7518506716,1054845.8902293232
1552520010,371155.3346040756
7955080270,300527.34426475817
9212900100,536982.7557518313
3438500798,329944.3892693619
7899800890,211622.42818976086
4319200605,474776.72904934187
1329300480,376650.98132652877
8935100100,927007.5669356764
5016001260,428269.2642680345
4337600280,289712.72252432024
1446401220,187243.34998739953
7135521530,640354.9557410276
6888900115,246938.16736840317
2413301070,291948.4067343181
345700040,272069.7544798572
5566100145,459910.22989699256
7634800070,393751.3338977207
9346910500,623580.4809896473
3529300060,309168.9145022763
8128600060,997891.4599663796
8572900275,218370.6816518394
4139420590,1325828.062801763
9274200322,597421.6551538507
1472700200,603509.398701388
8820903380,543092.7911427843
8563010130,853561.2170805952
8965450110,825967.614921326
9274204230,489128.1589406806
8165501700,340512.72057998006
2193340260,545949.1936821681
1860600290,823403.5262323371
1222000055,195682.46776700154
2492200280,431220.0362277379
2488200455,342235.2293871498
809001520,1270955.6111846718
1796361140,239314.61060960812
6398000011,745111.5180575211
6813600365,555512.569225958
7504100920,784256.782228837
8835770330,673067.0758288625
524059322,817946.1646962911
4307330280,381813.61831801117
1245002952,1121005.2514791326
2021069059,252515.3388530683
5700000595,613255.5639594006
3629970930,728156.2618302815
3336002215,257511.34798560463
5100401060,629049.7989640882
3278600750,258404.13157724278
1126069045,1027662.9620593006
7568700175,319856.09513901966
452001475,513014.21037194633
9283800230,530947.721432142
1737300130,504657.7278892708
6189600040,487782.15741071536
3679400025,479776.4393436628
1096100010,323853.74510510697
9513900050,250292.6303881111
5452800645,702486.9106662084
273800100,227380.70744545682
7228500037,452557.2551269075
808300090,466784.7868828747
2493200215,595254.0039902624
5035300255,672304.2876599276
3380900160,373582.7504392072
3630000130,417266.8254051849
7300400670,290149.459218036
6798100070,358946.0314714745
8078400010,560934.5105433282
5566100060,514707.0636048317
2768200212,528789.8311660776
4035900060,578634.2281319046
9460000110,322069.2418001065
7199320190,531166.0281084862
2225039081,484371.4168943634
9512200050,593885.4362925487
2634500085,310544.68097316154
3654800200,289835.16416259983
2724079090,1343548.874031606
2597520720,738983.3742606456
3034200426,399563.08138696116
984000130,293359.79917238624
7852020670,432380.8192643835
7923500060,700966.023810575
2310030510,295654.0215328856
2205500540,512623.3496016001
2493200015,426573.41084021237
7853361420,583499.519328567
5652600605,516371.8958172345
5285200020,293118.0862436948
9406530150,351598.0426979121
5706300020,469136.7148726832
3278602490,408986.302426038
7197000100,545762.3979295648
4447300008,546662.7583409717
7899800045,232681.11144683615
9250900095,327096.66140022734
9268851740,590103.4551020217
8682261440,513465.8884728386
7284900385,790870.914412732
8079040300,421251.16869140323
2225300585,397887.5303253342
3223039013,394173.3751854162
2013801350,247507.68137938835
4055701110,793428.972155032
3578401770,445737.03879664704
4046500720,533552.5286330408
6145601745,373501.6285167757
5207200195,704271.9040442457
1972201856,571036.4066748058
7212680080,256404.78873399075
7277100510,613014.4349820277
522079022,539325.7960158268
5605000440,904745.9548009186
6632300230,362184.4524781778
8815400165,633578.5896211258
6708200320,474956.1647036172
2426059076,593553.616692494
3260200200,542357.3864900974
2770601741,453211.4072683217
4338800500,237207.35686898182
9201000320,725079.9065890163
7655900038,330236.27787985606
3625059140,592394.1873045479
4222310010,220140.4545201686
2114700115,315618.4038897867
3291800710,318230.8630661656
9406590010,412061.38763506763
3025059124,3055659.006037911
7972601250,407225.5617618777
930000470,898594.8439470513
6690500060,479887.95658658247
16000015,198072.8406222122
5693501102,571984.7983244957
8079040490,428572.81868494884
7225000155,311512.19753989176
8819900170,791171.3130227433
7972601270,327516.05786051974
1224069074,858148.8890704983
5126900321,351109.3943453557
3438501860,283660.128601982
2822069080,433380.08249888243
1656600310,550490.4922118051
3856900507,1237345.3015987263
1626069139,475021.60385045916
2524049257,1383893.7753375038
3904960150,549389.945024118
7214820610,451993.19256242365
7977201845,615964.9364392038
2428100080,884593.9986071868
2202500135,420719.4164177703
1523550220,656914.0574900724
2313900610,442032.52002033044
4123840050,379552.63504016167
2125059124,1058997.2482666534
1225039067,461661.011079863
6431500283,481868.88616018783
2473380010,308777.2142192223
5694501195,415029.46537529334
2881700046,354661.6851398683
6837820330,326524.9314628902
2337300370,198891.78358757473
3876540630,229514.90357703692
626059317,350100.84327221673
3374500520,353720.3802865016
7228501903,409105.01526961295
4019300051,518112.19526390784
4232902615,615300.5888569826
3546000090,262007.38385083622
8127700215,745319.5526249547
3438501100,404339.35738073825
1769600066,771746.3898682835
8146100610,611296.4349307261
3052700695,560438.9326575998
7954310210,601129.4795535291
3761700053,2113587.2922105407
1320069179,343600.2675858338
1331900410,722079.673796492
7303100210,341069.6694777621
2464400285,489256.5710843179
6163901150,359858.2966337991
8955800045,324604.5901843252
2314300200,423878.3474464709
9528104360,377745.52314267703
4177100005,566804.8103771008
8856960260,308917.9399321548
1828001220,606448.606631307
3066400710,700633.4406684331
624110610,806673.3979058514
4040800260,403389.3008047832
5019500215,532418.6747468386
2481630180,1008338.853003911
7203170190,685801.9049168477
510001280,931738.894408081
9430110120,719927.9087917975
1565950030,329794.25843293313
9828202255,825917.480472503
3878900270,427072.1368336512
8091600080,212761.6518376036
1112000035,296891.8553708691
2228900270,293235.98525941727
6648701740,283413.9544197973
1245003740,701090.9697084802
2174503441,546374.2488370972
7708250010,319223.46866811387
6072300110,601701.6765258205
2329800140,262514.029486378
1494300040,526275.1451222195
3832050130,290328.3734523281
7203100730,890080.0683777353
7199330170,476800.6657163546
7785000220,722430.9818009211
1250201175,385535.42835534376
4054500180,1002621.2386853106
7905200061,429319.2374270176
3751604895,195056.24331731268
5220300140,273433.4021033103
3323059027,327704.41999245726
8651611980,883722.0556373888
8673400190,528536.1946497998
1668500100,831463.5610405939
1023059365,535985.3463281607
3308030060,328921.6327324403
4232400860,893294.2882463955
2144800615,245452.48348984585
1568100920,1533601.6457082094
9406510040,488874.69676346966
2923049421,337363.9899645858
1051000040,1732884.1995931487
2077700042,661160.8374726534
9423800030,291523.2464159896
9818700455,664999.7378705709
7133300675,350368.9377802273
4113800550,618148.2666853183
5553300375,1761691.968359555
2025701530,276538.5205475909
7942601155,450574.4076145786
7524300020,287716.33067992015
2520069100,308769.38415044296
5412300410,217361.8285284907
7504110760,744715.7207030512
2594200350,408437.42623164464
2722059013,222065.15761979623
8078430480,551509.0115399457
1423069162,507667.3604668855
8856001090,162179.6496409539
7000100631,753402.2555665267
4222200280,221648.04342014034
7971300050,590346.5965669381
2009001600,244025.9936407023
6619910140,643016.8295807722
2877100985,515233.22276903456
1196000007,348133.28412596515
1330850130,758617.3192415587
6664900410,266376.34551665105
1231001110,305493.813201096
9235900030,264544.26632144937
9407101840,326532.0308088566
9523103001,396998.97982864856
2149800278,369207.5932997734
7234601198,639925.054230015
9476700035,419610.46341601043
9297301065,606548.9445802524
518500700,767494.8069729593
7843500090,341360.3096132007
6056110780,318229.0865943513
2345700260,342745.2802384387
3509600070,236375.58711204454
1431700280,359303.8695638812
1623049174,264549.32140470564
3024089049,388264.7302956147
7853340450,387455.3157116226
7732410360,751717.1883064082
1446800995,305700.59648949676
2946000285,237859.00452610967
425079100,466185.41565451596
3876313040,435558.7102427697
1762600260,1114243.2384248131
1925069121,1042325.8995851888
7443000480,841628.3661143335
7820000015,352613.7960006299
4027701253,506085.81675644184
2826049165,375427.99457161356
5426300060,964063.9387104787
1278000210,149725.56733525128
923000270,363856.2319435246
7657600005,264239.5871973585
3024079057,408693.0953369163
3276180020,310216.9650997945
7304300760,297084.39929522364
3908100020,570620.5794287869
8835400805,668501.734857837
4051150070,214201.63726384478
3904930530,474428.7048614323
6163900971,382452.54359820765
7942600310,438133.7679202714
4365700330,292337.4305342035
423059207,292461.975181678
3992700265,365857.0564698423
7177300090,489550.72809173405
2540820010,680030.515263552
5700002510,978274.435875609
5201000030,570702.5154057218
7631800015,2093108.4388224036
2922702965,685745.8429316331
1525059198,965145.3481343212
1245003160,788883.5817695293
3810000455,305289.80787931033
7855600080,609088.6758535667
5701500030,1218972.5505544837
7504020400,619209.8384339507
1402600570,303586.01813915005
7575610760,265926.44660051103
8731990370,373553.89444268844
5021900090,844438.6921526111
290000075,427884.55821516283
2841500010,413196.7333302539
3955900830,434384.3296904062
7852110140,548749.1747662156
1311400350,241717.27144065086
7773800015,533604.5507966011
4123400320,503071.6008594757
2725069157,893525.5627420635
666000143,815429.6015260429
5101408678,491260.41675761406
6371000026,355326.5289421545
2024059084,759550.0549232685
7283900036,327434.7279196775
8881900230,732372.478064811
3959400135,376042.374510254
7696610270,224470.36810300007
1689400150,778306.0665786181
5103900015,438614.248170329
1441000350,434221.2245500892
5101408735,324790.747337801
3126059027,2014708.3871579214
2320069014,461281.887017504
9541600015,668985.3360451615
8682320420,732423.2468270062
1562200090,635272.3601044826
3395070980,520520.1969049108
7349600230,249421.39421400987
522049122,250072.5220379559
869700060,276716.506612639
811000055,1323973.2447669473
1221059176,408530.47191780584
1523059103,466172.1107642011
2025760210,716884.2682057206
9218400088,340709.61019517016
8682292020,449789.401031132
2623089135,469925.8116682204
3758900259,1213261.0797339033
524069049,609164.1090934951
3121500150,801800.3756587103
5581400080,821061.4496168678
8087800020,456991.67157912056
4070700290,799990.0053905239
3296000170,611596.1084439461
9238500040,523425.07854385464
2744600040,355314.2273899416
6813600380,618262.4987185061
6140100150,493286.5014414939
2201500555,454778.6793326593
2600110250,620975.3470169901
4337000275,153846.26615257052
1186000150,563360.0670604596
1972201963,524877.9121861727
1105000745,377597.55350375583
2887700560,577715.347558438
4039700080,640811.288848503
522049104,280385.3353559023
4202400078,244500.99337482377
7520000695,194308.06004285993
7714000310,383253.4013469649
4319200060,665177.1086320836
8624700015,602891.7326242444
5104520610,299472.6044911272
2354300845,331511.712648768
3824100291,469068.0371088473
6151800612,243866.40015535316
5454200080,907844.0335245896
6413600290,350357.69548360526
2131200065,301044.5746190958
1459920010,280483.63638006843
50300090,414427.4653383664
2326300090,693201.9987644897
7714000070,383428.84527680837
3630180500,995285.3565840067
1727850340,1074091.0406002898
8691430330,977458.1086178713
2310030390,264006.1447265012
5561400610,500212.2143630005
7010701016,495194.0445900941
7883605915,251122.9239572184
1282300995,339475.39631140366
4040700310,494204.4419335331
3353400435,240127.81205782562
2143701015,485054.4088764859
255450020,384324.4925452793
1020069017,317094.4500080613
4038200120,501718.04287521366
9284801100,283904.0061885255
1965200075,600767.7291403564
847100047,559695.0680794843
4038700720,533352.062657781
6815100085,803954.2526164543
2508000020,315341.1656765797
255520180,605992.5051222978
6822100750,573588.1845171058
869700050,304622.75188178685
1775801405,584066.7904566197
6600400090,217383.23992780072
7202330270,425856.20996207313
1683400165,699287.3553191419
2625069070,1018885.0278752911
7625702440,407485.3153987801
3388000640,218109.53085230177
1899400365,321304.2387683399
6899990200,721410.0386013497
5569700020,824201.6005799534
986000045,284895.3222952604
3293700221,305360.4685954766
3764800250,357575.81184664415
2291400566,368755.2058550094
4219401236,1469330.424741029
4239400840,161298.4074586605
7211400990,200163.13398850433
7696500280,199392.63718765834
7215721070,512345.22572218964
3204850140,353777.01179039595
4322200220,623179.0043040905
2566300100,1121175.9873001452
1944900090,453913.45663241355
6648500390,285677.2029308122
7385300020,717457.5496279991
1704900135,358405.8623609304
2877100655,695085.0658623369
2726079098,564147.7188936399
7625703800,482646.6530860905
318300040,498649.13920200337
7922800190,533090.3446329448
2023049361,219394.15092721186
8946400210,479831.9717679899
6071600450,567306.0594655372
4343800100,402100.06402345805
1443300140,356765.25397649343
1024039001,809895.0802332733
2767704860,611816.8646514706
7234600851,687377.3096461843
644200065,846436.7387758202
7784400035,697926.1110423283
3826000560,217987.43824163958
9272202260,477821.2617995519
263000253,434837.7734969738
3621059043,553534.5609656416
240000130,455935.5502690409
1352300120,190154.9018799665
7849200861,286564.54557155585
2487700130,516959.2771513972
1796100140,310521.68206860276
7234601221,543515.0747384523
8651710190,461610.37533978175
2916200091,603895.5623608477
1232000915,540824.2550044158
1545801970,291279.165400087
3211200420,331094.1218510711
7686204675,199199.65727291582
3141600210,183194.1983368032
3959401284,508911.0768378851
2113700825,266345.22344096797
3876000710,403148.1203985383
522069022,521087.1185610693
3214200070,355736.6566052714
1221039156,298173.52306187316
259600790,438253.0523726889
785000040,478550.7118772593
8138870470,512106.5969049398
2596300035,313567.16022747813
540100057,1693283.2499267696
3073500045,485861.2487246794
5363200266,417732.2079167918
8682261650,526968.1653010005
3224510080,836479.27048098
3211270160,427447.8594705813
9269200520,191195.16414995334
293810190,456983.9220464633
4197400043,330450.29738005134
3026079031,348354.07294542744
5332200405,961757.9934702853
2473411210,303807.58508078265
9268200315,560393.2040225158
8123500050,617772.807749194
3221069091,473239.77886283695
2485000165,625865.019215102
4058800215,605157.2987698638
1926059039,853011.7251551463
2533300680,958253.1337452725
3343903640,313450.0769366311
5700003705,1322229.0060343903
2023049372,404249.8277380411
4058800830,519608.63684782654
3333002302,426941.2625553157
2944500340,283734.32138783194
1982200790,528374.3896565342
8929000270,494010.85135958635
8122101440,265331.6524311973
7525530470,803696.3188582177
9332800020,640929.394004293
3878900525,239991.71154665435
5420300210,246124.87103828468
9232900165,339961.5430349618
6414100026,410133.0091333739
3013300660,767441.0229562968
7954300120,559853.8625985315
1081200360,328055.45989352034
2877102345,472844.15966731234
2202500255,522579.3863853528
7984400050,208430.51207832844
9558020380,470039.5825852563
7812801850,208465.2344210873
8944460020,375892.81903751264
2306400040,560519.4740121907
8649400410,353162.740310845
7889602020,227024.5414356602
2041000025,501140.17924818007
871001484,599074.0273637252
2767602141,531677.5521864663
3630180470,746751.5369033279
2769602140,440811.7820666778
2473250280,313634.3847299113
5422560660,539594.1723569239
3756600240,383965.536966101
8651600160,755166.9263650991
7202300540,862406.0886339732
8961950250,414161.867164296
3303000130,428921.4347028501
798000062,268791.52424850606
1695900150,815277.6398312527
1604730150,520013.80424319475
4136930310,339008.35103105294
8835401250,1465035.7773129223
8665900328,441054.6711492968
9262800255,270129.2539206028
1853080570,848208.4189525034
5556300114,765506.0136223168
9517200290,446720.8128469614
4037200295,480283.78065665154
7417100123,382159.0606554438
2620069077,203676.84497578084
7922720040,621673.0245542795
558100090,528507.965602483
257000037,288088.9949178964
3319500385,432676.18708866974
9297301520,339540.09744623065
3580900090,356844.14036598767
1321039076,176615.5429009773
7227801581,299906.6573233243
9407001620,308972.8311831489
2130400150,323899.9349272944
2312400200,244528.73869666166
4046700210,389742.79794135934
1193000480,960227.00066574
1492800296,531571.0433850961
3013300017,427652.79093336966
3630240140,610935.5056645942
1049010390,333849.81543813663
9320900420,151553.42861006665
4315700060,378778.6072973771
2591010290,294979.3564312139
323089085,627232.091893897
6600400270,211134.28740512222
2919701105,460777.1433408667
7202360670,868116.9261618279
8927600100,820559.0741323644
3211700045,628553.2201839644
4027701326,458673.68212362204
1601600195,274268.3445445507
7853280350,738771.4541262994
3629970130,714981.6539139602
7203120020,827139.335852301
9542900190,374936.2566758117
8035350120,532641.9094071198
1238501184,1094058.6908894975
251200240,472123.29398023745
8945300200,187724.6068108338
2162000160,1169655.1336805408
5466310060,181475.5607522276
1239400064,938267.960157624
5205000020,336125.433781789
1720800305,642927.237194857
7280300375,564485.6974224069
2095800400,477024.07802024914
7852010950,537871.2447640905
1428001160,521343.095583601
9528104910,704099.2844859071
8644210470,925296.1580321571
7923300310,534872.7872266355
254000100,638917.7995780967
1931300688,474106.53942376457
7007700030,429550.5226377141
422049178,224302.1317440666
422069067,434631.7743158986
2923049393,378143.86821088626
930000305,465844.2885420336
2461900448,513108.5097482859
2610100020,280448.9345091385
2895550050,235084.50654959498
7701700040,286803.36844257277
2460900020,484532.4902793226
9827700105,562688.1253669816
1005000240,256422.72256132285
7200001254,518715.8554285154
866400040,536031.230589399
305000170,666774.9499746037
2260800110,985010.3536454671
3442000127,717156.4163455978
5253300437,461588.62442997383
7576700150,980458.0836081512
5469501410,486312.9742198738
5104531120,697174.0965913025
723049434,337081.0956561881
622069006,1349771.4982965088
2517101200,313371.5968836521
8159620160,236564.89681101288
5561300640,432010.57177164144
3317010130,224475.3900454482
4364200250,423310.1698714814
8732300060,648002.2684462694
5603700025,750583.4453906051
3585900190,1151057.8780287313
3996900575,251692.83960026072
8731801260,232595.29959383263
3810000860,325523.25865775935
5700003585,2145847.798473981
6332000050,466896.42953866813
9286100250,434686.8831952759
9471201110,1056447.1210118895
9290800050,544701.0620587248
7300200400,647083.8875071935
526069024,907345.7392099283
1454600156,1043960.6675343558
3904980360,513273.2299924575
2626119062,293043.4579025089
8651730290,410738.18124946614
7611200195,733880.7721399958
1919800260,584679.661279422
6632900354,286606.4145807862
3972900195,337032.0389328734
5151600170,309534.0107594864
7016000440,456987.001971888
871000435,743497.1338344056
9578060540,503252.4739958594
2332700060,789561.7781098834
766000240,266829.0915919288
4363700200,319609.75552227726
7100000250,350931.3641020488
2781250560,215684.45285161745
2781250100,347740.1905075185
5419800220,260660.4179538756
7147600245,252116.898640633
2926069083,896364.5641780926
6189200125,778967.6156563447
9542830160,290144.2163552185
5152200020,283319.8309776858
9412900045,408830.60976398474
6600410480,182909.6568450824
6979970080,570619.220533742
5636010280,273837.7124121249
1732801300,947338.2518916874
5561401530,491563.31901599665
9578500510,367920.9124824323
7304300906,317650.928040024
1223089077,624223.5890905206
721049207,263322.8919903596
8691330310,812158.3566562312
1523069204,461308.168239482
3188100105,647330.4333676362
6608500290,409466.9994700046
2891400410,323725.4360642871
7663700551,326803.12764780375
5413200140,249764.72773000348
425069139,625776.7996512884
6713700155,354588.4288815527
2767603505,483417.1469878692
7789000080,269437.91773294966
9211500620,234899.68003117092
3750604417,197319.2068066486
7922800320,558870.6925665659
1471620240,366045.4396478255
2222059052,366802.8289663057
9551200270,1162805.1275325688
2767603160,557051.9244293643
9406710060,381710.3971267041
8929000250,365504.15507828846
5538300120,410001.62084031926
2223069120,434231.94163451967
1652500060,1551831.140096082
8564500240,408996.1939805445
3629700120,615513.1746822482
3943600070,402894.63466601766
4171200025,292432.0889408331
2425049063,4288092.4807634
9828701650,379187.8535324659
3581000340,340250.33706047107
8100900015,393316.36891499336
2125059161,1250760.4332165488
304000380,216427.82118418958
8146200070,1473888.641002512
686530170,560934.8394564138
2917200645,443093.7047011547
9547200530,790514.9042199444
2122059199,412427.52001925715
1150000740,671305.9940138445
5706200060,319868.4676305034
9265410010,223775.89013338074
4083800555,486317.5181979998
6152900332,376925.91041397245
2520900301,222556.96634673505
9828200790,505256.9123077256
1657530180,296999.7854550078
7471900045,263648.57575971604
9828200460,448032.3044063095
1775900140,450599.02120517445
6139800430,447164.4043578368
7214400005,496033.3346044518
5332200026,531285.1528552168
9510970300,798892.9834635116
2540830020,415077.2072142372
3392100140,191868.03747557898
1326069191,359977.10801381763
2125059112,1022048.3551187355
859000022,330208.1173209193
8854100350,693506.3045255798
121059007,229220.8807459789
7977201707,507960.9376991226
3859900060,2731240.675593329
8815400735,757402.1077917302
705700530,333138.54788202385
6600780130,367059.60025788145
6378500105,405129.02116317954
8143000310,470524.84885848867
2877102330,687608.8438229631
3526039074,680668.32998636
2115510300,253275.685145691
3024059014,2096796.0377190828
2141330360,589599.2658211427
546000400,482529.10322977044
2071500011,414876.76777210704
7972000240,214664.429008383
7016200460,450613.1517430097
6204200180,444252.41920512076
1552100135,1132382.693920526
88000173,452895.6122052552
2581900235,736364.4536128868
9211500560,235346.48094414378
621069218,426820.95150872
1321970240,289160.4352100818
798000630,308753.9765068235
421000285,262476.08355394745
2824600180,844214.7502150785
3832051140,328386.4345152596
1237500105,684250.5222403276
8802400906,264123.20269617945
3166900270,414537.56676115317
3682000060,390143.1552188408
5469700020,287674.53068257426
1245001820,658835.2621618696
